f_star_c,k_star,log10_sigma_c,k_sigma,f_gas_c,k_gas,RHI_Rd_c,k_HI,omega_c,k_omega,T_c,k_T,drive_power,A0,lambda_seed,lambda_feedback,lambda_reservoir,n_steps,tau_final,mse,rmse,spearman_A_pred_A_inferred,pearson_A_pred_A_inferred,prediction_min,prediction_max,prediction_std,rank_score,UGC07125_A_pred_m18
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,3.0,6.0,80,1.0,0.17939871032491647,0.4235548492520378,0.25638970515776355,0.2153514884357554,3.911819910040584e-05,0.9876373757630117,0.3519011536883786,0.12812076929336375,0.03409145497855637
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,1.0,1.0,6.0,80,1.0,0.178822437454169,0.4228740207841681,0.25259323198393174,0.2019370665273584,9.781365484936228e-05,0.6772134478070649,0.17979849669397815,0.12830379105738265,0.009998719752589766
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,1.0,1.5,80,1.0,0.17398692026771168,0.4171173938685747,0.2283177064012575,0.18942334063329205,0.010998757992015266,0.9758857946194214,0.3318028228545705,0.12832337898746016,0.06175647281694683
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,3.0,6.0,80,1.0,0.1786369831945179,0.42265468552296676,0.25136120342992385,0.1961813548462368,9.779365788169113e-05,0.9724648206616461,0.3292492389434557,0.12836474250853314,0.017620561220445925
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,8.0,1.0,3.0,80,1.0,0.18051590740878715,0.4248716363900833,0.26068811589063556,0.2463491619719359,0.004754419137328445,0.9913433822658501,0.3053353540262517,0.12837828423066003,0.2565047156938897
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,1.0,3.0,80,1.0,0.1771986877102873,0.4209497448749521,0.24381388776944585,0.18116881557565231,0.0009399162616123782,0.6755057588760743,0.18338299592577473,0.12843591015639813,0.009726686656647858
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,4.0,3.0,6.0,80,1.0,0.17891387949776008,0.42298212668830354,0.2522920694485076,0.19462894622746252,3.911773917720738e-05,0.9722624431408958,0.32874722193354033,0.12845546560805854,0.01741037808315129
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,8.0,1.0,3.0,80,1.0,0.18062843425681133,0.4250040402829264,0.26068811589063556,0.2451794096402784,0.002405005384609626,0.9909435528271239,0.30591614205935014,0.1284908110786842,0.2545136010028791
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,1.0,3.0,80,1.0,0.17913568373726999,0.4232442365080356,0.2523011955859447,0.23440840055737547,0.00469988852896022,0.9905004338394716,0.3379000848028435,0.12867544462008104,0.13419178365910658
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,8.0,1.0,3.0,80,1.0,0.18069783285071034,0.42508567707076456,0.2595929793981841,0.24447467452069568,0.000995356318823508,0.9907011388551948,0.30626560891073523,0.12877923697107352,0.25331579328334863
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,3.0,6.0,80,1.0,0.17926449964063626,0.42339638595604034,0.2517353750648448,0.18776932214566489,0.00019558662599189282,0.9402328644525569,0.2923757969507683,0.1289174246276673,0.00944178945076949
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,1.0,10.0,80,1.0,0.18155177845247145,0.4260889325627591,0.26314304686121426,0.2160887406834035,4.481734709499322e-06,0.677846078389078,0.1754592244087062,0.1289231690802286,0.01296991090990698
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,1.0,3.0,80,1.0,0.17957923610725096,0.4237679035831418,0.25319555705478003,0.23253581392531042,0.0023501005400234074,0.9904813519598523,0.33870985750395743,0.12894012469629496,0.13108089725488406
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,3.0,3.0,80,1.0,0.17734833195010288,0.4211274533322458,0.24187914663278157,0.1692212519613801,0.000939916262954177,0.8636009343893736,0.24645640919175044,0.12897250262354656,0.009909133717169867
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,0.0,0.5,80,1.0,0.1715387930273729,0.41417241944312627,0.21262987614689022,0.17624748246147176,0.03027898895097841,0.965654605240903,0.31878015005230914,0.12901281779799487,0.09731718566190212
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,6.0,10.0,80,1.0,0.18076620118510434,0.42516608658864635,0.2583700769816133,0.20980744450770086,2.294821840327061e-06,0.9920962758031955,0.34745052288364153,0.12909218578878168,0.020867108474346557
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,1.0,0.0,6.0,80,1.0,0.18131455391073215,0.4258104671220896,0.26034132266802595,0.21182832925769882,0.00019560682686948244,0.578077726591626,0.1559855560444239,0.12924628937712695,0.010235168637868454
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,4.0,3.0,10.0,80,1.0,0.1802692266232071,0.4245812367771415,0.25472874814421215,0.1961787073971956,2.294545283522786e-06,0.9573441687361858,0.309524692599527,0.12932347699436467,0.010474504466018768
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,0.0,3.0,80,1.0,0.1794294909331108,0.423591183729207,0.2503938328615917,0.21955054057616094,0.004699581939994819,0.9887196244895199,0.34981904270731895,0.12935072436079245,0.06789196663101321
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,1.0,3.0,80,1.0,0.17985147705259805,0.4240889966181604,0.2524563399223754,0.23140885447147405,0.0009402277420832068,0.9904697783697662,0.33919849022757714,0.12936020906812296,0.12921189328245986
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,10.0,6.0,80,1.0,0.1801794423431942,0.4244754908627755,0.2537339991635687,0.21032795119660885,6.809698013798954e-05,0.9847476850769901,0.35111140458684525,0.12943264251048045,0.03942460112715752
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,6.0,10.0,80,1.0,0.18087924894317667,0.42529901121819774,0.25722930980197634,0.20928833480112777,1.1476874788623021e-06,0.9918965370643444,0.34740071383902493,0.1294333869827814,0.02085650336724155
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,10.0,10.0,80,1.0,0.18145959156179917,0.42598074083437054,0.2599397726207937,0.21064115139169343,2.343462617803303e-06,0.9927009276340332,0.34885665470602956,0.12947163703764042,0.024137011320546704
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,6.0,10.0,80,1.0,0.1809479950524279,0.4253798244538966,0.25722930980197634,0.20896994937095226,4.5940686195734327e-07,0.9917691896405859,0.34736891217891586,0.12950213309203262,0.02085013145888229
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,0.0,0.5,80,1.0,0.17143252073545634,0.4140441048191078,0.2092167007454164,0.18627369230960863,0.06055833178460127,0.9691436512623005,0.29645217443229244,0.12958918058637306,0.19675556175548436
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,3.0,10.0,80,1.0,0.18037781169152683,0.4247090906626874,0.2535879809645752,0.19502443510286016,1.1474109211107884e-06,0.957039964964186,0.3087495524919935,0.12966021549861179,0.010463594421292967
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,4.0,6.0,3.0,80,1.0,0.18123759337044165,0.42572008805134115,0.2578863916974472,0.23813741780984587,0.00472756996060405,0.9916059264383037,0.32824515213930133,0.1296603150309522,0.17280365704654563
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,6.0,1.5,80,1.0,0.17538174807180032,0.4187860409228086,0.22799829159095913,0.19316222217664739,0.022011188110798233,0.9860003439399263,0.32591529808355896,0.1297820897536085,0.12000463787724855
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,4.0,3.0,3.0,80,1.0,0.17937419379694003,0.42352590687812713,0.2479115234787017,0.2002032884036782,0.0046995810847459815,0.9845535984180176,0.3456120166843206,0.12979188910119968,0.04021068477227814
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,10.0,10.0,80,1.0,0.18231967965341112,0.4269890861057354,0.26225781152981603,0.2077296534252772,1.9678422890665083e-05,0.9850132404110444,0.3414454606700483,0.1298681173474479,0.021209219713938784
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,1.0,1.0,6.0,80,1.0,0.1803468948538105,0.42467269143872494,0.2522190603490108,0.19891594426581027,3.9137736190324246e-05,0.6638779622559438,0.1747408507979397,0.12990308278400833,0.009783523719483931
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,3.0,6.0,80,1.0,0.17984228976871322,0.42407816469221005,0.2496181111794386,0.18392714163862528,9.779342800780912e-05,0.9368046338046181,0.28868911761428073,0.1299186675328255,0.009075625745124152
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,4.0,3.0,10.0,80,1.0,0.18044268249940307,0.42478545467024065,0.2524563399223754,0.19431391517294427,4.5913030365053787e-07,0.9568464567823488,0.30826452379522506,0.12995141451492798,0.01045704383334713
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,3.0,6.0,80,1.0,0.1802107989544502,0.4245124249706364,0.2509231488329433,0.1815141288405053,3.911750921560799e-05,0.9345149525055345,0.2863056617637313,0.13002616918786153,0.008855683423580594
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,10.0,10.0,80,1.0,0.18168744776360266,0.42624810587685036,0.25830619401955357,0.20952192810985223,1.196327311237573e-06,0.9923410557820941,0.34869848872620257,0.13002620895969194,0.024122233835570252
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,8.0,0.0,3.0,80,1.0,0.1802883352065312,0.4246037390397442,0.2509140226955062,0.21699407499608067,0.0023497918485561485,0.9886764368752449,0.35073777858271116,0.13010553066742997,0.0641876095093701
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,10.0,10.0,80,1.0,0.18182919083136007,0.4264143417280428,0.25830619401955357,0.20880029948044557,5.080461195591805e-07,0.9920816837131271,0.3485856783158857,0.13016795202744935,0.024113320068290013
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,3.0,0.5,80,1.0,0.17045275951272465,0.4128592490337653,0.20122220435052066,0.16690481400497306,0.030279184185026703,0.9685423565514637,0.31255111655851636,0.1302083186426205,0.1127314296914027
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,4.0,1.0,1.5,80,1.0,0.17569072817476863,0.41915477830363407,0.22699441647287863,0.1862586150514094,0.004399504059764831,0.9752622811859109,0.333786894824829,0.1302918448801929,0.05334404573621136
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,0.0,10.0,80,1.0,0.18284117129868402,0.42759931162091924,0.2625772263401144,0.22524463768152286,1.9670889240501797e-05,0.5618115536017909,0.14556258827132684,0.13032572603066114,0.01753315219384573
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,1.0,1.0,10.0,80,1.0,0.18266942230706126,0.42739843507792735,0.26166461259640483,0.21463736800660532,3.3346007764217035e-06,0.658691550693214,0.1686127558883018,0.13033649978778028,0.012958768746553767
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,3.0,1.5,80,1.0,0.17555703745116394,0.41899527139475445,0.22610005500404326,0.1665564035054898,0.004399503353008366,0.9583851364149324,0.3164121429609653,0.13033702645035528,0.0307759837481035
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.1,1.0,6.0,10.0,80,1.0,0.18306008994361742,0.4278552207740574,0.262449460415995,0.1962282614472567,4.482042563138168e-06,0.9525089179287086,0.3016634341372689,0.1305701978604184,0.013866996304789457
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,4.0,6.0,3.0,80,1.0,0.18149672802549557,0.42602432797376205,0.2543454503718541,0.23498900394239594,0.0023776883258389133,0.9915750184124991,0.32914348199116206,0.13062763795112475,0.16824631750819663
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,8.0,10.0,6.0,80,1.0,0.18246112400369074,0.42715468393041267,0.2585252213180439,0.2412162710019765,0.00019575009985041566,0.9973545469044125,0.35736287071330064,0.13075607974008197,0.07876798036982703
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,3.0,0.5,80,1.0,0.17289443488021036,0.41580576580924217,0.21058562136098075,0.1586651935352282,0.030278987962991877,0.9661664365989043,0.3174575837003063,0.1307773106080142,0.06892802580392704
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,1.0,6.0,1.5,80,1.0,0.1757006141198886,0.4191665708520762,0.2246124946017967,0.19722925292917723,0.022106177890446325,0.9864107913939579,0.31420936382872033,0.13077811519952925,0.16156632192879208
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,10.0,10.0,80,1.0,0.1831646550905013,0.42797740020998926,0.2616737387338419,0.20321505703966333,1.8529270605354553e-05,0.9811048745626127,0.33998863937975793,0.13082990734373293,0.021167342120770507
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,6.0,6.0,80,1.0,0.18114950589259093,0.42561661844034115,0.25154372617866577,0.19674074281763873,0.0001956274113392647,0.9766836016888971,0.3359552978917533,0.1308407606568578,0.02086818541355393
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,8.0,10.0,6.0,80,1.0,0.18265002530926008,0.4273757425372433,0.25872599634166,0.24029667823470408,9.795687917407776e-05,0.9973354175134274,0.35745061995324817,0.13090482604092807,0.0784008378953915
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,8.0,0.0,3.0,80,1.0,0.18081508973627197,0.42522357617642975,0.24910704748296125,0.21546273774197933,0.000939917793692945,0.9886505243066799,0.3512953402647385,0.13099368023967972,0.061964995236384206
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,6.0,1.5,80,1.0,0.17411945426940567,0.4172762325719087,0.21558674467650918,0.17679990788112954,0.004493747963907329,0.9818071566609684,0.3181964457971823,0.13100210533410384,0.12048252069316386
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,8.0,10.0,6.0,80,1.0,0.18276774147120461,0.4275134401059277,0.25872599634166,0.23971949564585074,3.928094573014659e-05,0.9973227211486869,0.35750345670348027,0.13102254220287263,0.07817872789602952
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,6.0,1.5,80,1.0,0.17461852130374514,0.41787381026303283,0.21757624263779599,0.18527971919315891,0.011098591714758936,0.9839439862000506,0.317115089730965,0.13110327277618594,0.13638350135290706
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,4.0,6.0,3.0,80,1.0,0.18166031298505578,0.42621627489463115,0.2527666285952366,0.232979124079916,0.0009677544588220692,0.9915541456385676,0.3296785575625451,0.13110698726600845,0.1654568623871297
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,1.0,6.0,10.0,80,1.0,0.1830556862805321,0.42785007453608337,0.2591549248012035,0.1932930450651619,3.3347673800700133e-06,0.9498021624662223,0.29684934153213965,0.1312247013202914,0.013847750771175421
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.05,1.0,6.0,1.5,80,1.0,0.17582987860107074,0.4193207347616747,0.22296066372568235,0.18097395817752385,0.011011320273584058,0.9834193050918858,0.32780792741093134,0.13123774585593428,0.09754748072650316
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,1.0,6.0,3.0,80,1.0,0.18127450158567382,0.4257634338287799,0.2501109226010418,0.18425803925774867,0.004699622165570688,0.9788600781613882,0.33628364610063743,0.13125231706546547,0.030048911967104793
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,2.0,6.0,6.0,80,1.0,0.18177725730969904,0.42635344177067347,0.25262061039624306,0.1924137695547404,9.783416336116242e-05,0.9761599634370659,0.33410371441029607,0.13125313523045043,0.020438752705310904
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,0.0,10.0,80,1.0,0.18245070374454891,0.42714248646622466,0.2556961187125443,0.19966524385854306,2.2944070024284646e-06,0.7632993553258522,0.2065687735454782,0.13131148000204007,0.00523453771407279
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.1,4.0,6.0,3.0,80,1.0,0.18268306980388388,0.4274144005574495,0.2568003813424329,0.2434450764003835,0.0049219503386990545,0.9920798824777314,0.310193150727045,0.1313229935353973,0.23373057200408937
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,2.0,1.0,10.0,80,1.0,0.18245079382175644,0.4271425919078504,0.2556231096130475,0.1962458456977836,2.2944070042232423e-06,0.8339524109612105,0.22946842929631056,0.13132617189914694,0.005248558688421828
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,1.0,10.0,80,1.0,0.18342915473241417,0.42828629995881745,0.2603230703931518,0.2136641394717228,2.646320278921166e-06,0.6466108813967568,0.16437955376525587,0.1313645406537838,0.012952075757823828
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,10.0,10.0,80,1.0,0.18369726410612927,0.42859918817717013,0.26069724202807265,0.19985538440850228,1.783976827815681e-05,0.9771452639293638,0.3386381215837894,0.13155781570051472,0.021141753198256064
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,4.0,6.0,3.0,80,1.0,0.18272150513824392,0.42745936080315744,0.2554040823145572,0.24079350053585694,0.0025714337304772127,0.991650832136727,0.31104633218527583,0.1316406886753325,0.22944108156587364
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.5,0.02,1.0,6.0,10.0,80,1.0,0.18295957587827535,0.4277377419380658,0.2564718403946974,0.19133124053363704,2.646401444195984e-06,0.9474813480617463,0.2930683794472717,0.13166520779933588,0.013836118996666506
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.05,1.0,0.0,10.0,80,1.0,0.1840876000990424,0.42905430903213454,0.26191101830720637,0.2239846053858264,1.8523982679313402e-05,0.5454410758258863,0.14021104874001858,0.13170539643760112,0.01752359459068714
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,0.0,0.5,80,1.0,0.1728605027394853,0.4157649609328392,0.20563925487007498,0.18312140008381056,0.030279359919864985,0.9676160681344013,0.30580493902422706,0.1317326517654703,0.16895512179936625
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,4.0,6.0,3.0,80,1.0,0.18274377715296802,0.42748541162590337,0.2550390368170734,0.2390933669175691,0.0011610849361166665,0.9916313515220779,0.31155697767037943,0.13173596978955335,0.2267961754121235
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,4.0,10.0,6.0,80,1.0,0.18338987743669383,0.42824044348554213,0.257959400796944,0.2231442508835305,0.00019566837570589708,0.9948379109666531,0.361707305911872,0.131797997277305,0.041614739569076756
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,4.0,3.0,3.0,80,1.0,0.1807889312862039,0.4251928165976042,0.24494552881164566,0.19541510919163518,0.002349790981732791,0.9842252998643468,0.34591933708056943,0.13179982552387476,0.035929989932347785
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,6.0,6.0,80,1.0,0.18215244915634077,0.4267932159211774,0.2504485896862143,0.18961077168630341,3.915821395142364e-05,0.9757719732634063,0.3327905284970331,0.1320627312190979,0.02017978151615029
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,1.0,10.0,80,1.0,0.1827645279391407,0.42750968169053283,0.2533324491163365,0.19451167928604574,1.1472726417840533e-06,0.8274787144048251,0.2259703463565619,0.1320980381158734,0.0052376275308355464
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,6.0,3.0,80,1.0,0.18118926987862366,0.4256633292622512,0.24514630383526176,0.20014671255752609,0.004699660632791663,0.9870626327216783,0.3491343039903255,0.1321600091115713,0.04790045969676021
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,1.0,3.0,80,1.0,0.18253198392736764,0.42723761998139587,0.2518175103017786,0.2201897281080373,0.004699581943263521,0.9902847975985442,0.3541406156975558,0.1321684818670119,0.06840411119197393
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,4.0,0.0,0.5,80,1.0,0.17427203591563398,0.41745902303775156,0.21046698157429852,0.1742704120367865,0.012111596889385515,0.964677819971998,0.32473045144203116,0.13217863960077428,0.0788276033247172
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.05,2.0,0.0,10.0,80,1.0,0.1829226090156558,0.4276945276896301,0.2533324491163365,0.19791337133056564,1.147272640882127e-06,0.7560418394969084,0.2033273572221379,0.1322561191923885,0.005223850686936846
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,1.0,3.0,6.0,80,1.0,0.18363050077129045,0.4285212955866843,0.2559516505607829,0.18621438055294834,0.00019558651112804945,0.8716692083917824,0.24407755632058237,0.13244017065913388,0.0051228223077807895
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,1.0,10.0,80,1.0,0.18297529067363405,0.4277561112054789,0.25219168193669955,0.19342610989886666,4.5899202431618845e-07,0.823464514877585,0.2238328059455432,0.13253695428629414,0.005231067312786481
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.05,4.0,10.0,6.0,80,1.0,0.18392406667302613,0.42886369241639716,0.25662698473112805,0.22062797921910549,9.787510302138795e-05,0.9944783892330115,0.3616958880796093,0.1325986697268005,0.04115428888109102
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,1.0,0.0,3.0,80,1.0,0.18148211169217088,0.426007173287224,0.2442428162289893,0.186075581569567,0.0009399162609414777,0.5591948458915071,0.15330481058803627,0.132633548446373,0.009637472369952903
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.1,8.0,6.0,6.0,80,1.0,0.18400569673483838,0.4289588520299335,0.2564809665321345,0.2191403536772791,0.00019558731560624353,0.9944153391700838,0.3614743123692883,0.13270950342841148,0.03505468836462325
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,1.0,0.02,2.0,0.0,10.0,80,1.0,0.1832259650140735,0.4280490217417551,0.25219168193669955,0.19682296001417643,4.589920239543243e-07,0.7516873299995422,0.20139500835442262,0.1327876286267336,0.00521743847065528
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.4,0.02,1.0,0.0,10.0,80,1.0,0.18488034427437972,0.4299771438976492,0.26034132266802595,0.22314167313447597,1.783583874260036e-05,0.5356187891603442,0.13702447585800426,0.13281207974077452,0.017517860028791996
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.1,2.0,6.0,10.0,80,1.0,0.18451733952150465,0.42955481550263713,0.2580780405836262,0.1931370066632925,2.318865990895012e-06,0.962934692671981,0.3155859843780429,0.1329017314047794,0.011949650164465784
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,2.0,3.0,0.5,80,1.0,0.17245320881169363,0.4152748593542518,0.19717932546588735,0.1635354869713516,0.012111790196996234,0.9663165782907776,0.31738586392307355,0.13301734371851615,0.09206951641224295
0.25,10.0,7.8,2.0,0.75,8.0,7.0,1.2,1.6,4.0,6.0,1.0,0.75,0.02,4.0,10.0,6.0,80,1.0,0.18426262005551966,0.42925822071978964,0.25613417330952487,0.2189974999307047,3.9199138372553306e-05,0.9942191793264616,0.36167146610778,0.1330357853936147,0.04087563896055986
