GASS,AGCnr,SDSS,PLATEID,MJD,FIBERID,RA,DEC,zSDSS,Dlum,lgMstar,expAB_r,model_r,merr_r,ext_r,petrR50_r,petrR90_r,petrR50_z,lgmust,CINDX,INCL,NUVr,lgSFR_tot_median,SFR_best,SFRerr_best,SFRcase_best,HIsrc,HI_FLAG,xGASSDR,zHI,W50cor,lgMHI,lgGF,HIconf_flag,weight,group_id_B,NYU_id,env_code_B,Ngal_B,yang_shred_code,logMh_Mst_B,lvir_ratB,galaxy_id,Vflat,M_star,M_HI,M_bar,logM_bar,logVflat,f_atm_total,B_T,j_bar_total,SFR,lg_M_bar_total,V_rot_HI_am,lg_M_star_total,lg_M_HI,incl,b_a,btfr_offset_dex,Mbar_msun,logMbar,f_atm,logVw50,btfr_residual_dex,btfr_abs_residual
18681,191379,J095324.56+074956.2,1235,52734,154,148.35237,7.8323,0.03927,173.2,10.673,0.260419,15.5088,0.0031,0.1059,3.95,11.0,3.66,8.97,2.78,80.2,4.12,-0.35695645,0.46652687,0.16040362,2,3,1,2,0.039384,419.0,9.679,-0.994,0.0,0.712,30226,939934,2,2,0,12.0567,-1.4314139,18681,212.6023145566557,47097732639.69529,4775292736.576912,53448871979.34258,10.72793854400099,2.3275679882856406,0.1030167716673029,0.3574181025052896,1089.0430963098445,0.4665268659591675,10.796425732764416,209.8051270554969,10.743722479723948,9.678999900817873,86.90954382743942,0.2068581489178119,0.0252050399733945,53448871979.34258,10.72793854400099,0.1030167716673029,2.622214022966295,0.0252050399733945,0.0252050399733945
20292,190579,J095349.23+091137.6,1306,52996,46,148.45512,9.19379,0.02991,131.0,10.672,0.776404,14.5165,0.0022,0.134,4.53,10.91,4.22,9.07,2.41,40.0,4.58,-1.0738993,0.29637572,0.1428693,1,3,1,2,0.029884,318.0,9.183,-1.489,0.0,0.712,230037,1113752,1,1,0,12.1083,-4.099041,20292,247.3600884708056,46989410860.52161,1524052753.7972906,49016401023.07201,10.690341420477864,2.3933296275680167,0.0514164419200508,0.3678003334821108,970.2396753525192,0.2963757216930389,10.602231346608598,301.23624037129986,10.568715277438994,9.18299961090088,31.858612132638232,0.8558883111054241,0.1014513857668788,49016401023.07201,10.690341420477864,0.0514164419200508,2.5024271199844326,0.1014513857668788,0.1014513857668788
109106,0,J095351.48+133654.3,2584,54153,298,148.46454,13.61511,0.016252398,70.5,9.6469345,0.491448,14.644,0.0026,0.0869,7.76,17.44,7.36,8.08,2.25,62.7,2.63,-0.14125255,0.48422098,0.113152295,1,3,1,4,0.016261,165.0,8.686,-0.961,0.0,1.769,470352,2498888,1,1,0,0.0,-99.0,109106,92.84087340227718,4435417442.208274,485288500.162121,5080851147.423895,9.705936471666964,1.9677392174366726,0.097105892486144,0.0,567.4812821613633,0.4842209815979004,9.829088044330542,94.67425467186952,9.743054572234682,8.685999870300293,60.62279246744696,0.52059625231924,-0.0496181033685667,5080851147.423895,9.705936471666964,0.097105892486144,2.2174839442139063,-0.0496181033685667,0.0496181033685667
20286,190957,J095439.45+092640.7,1306,52996,15,148.66438,9.44464,0.03456,151.9,10.533,0.322726,15.8433,0.0043,0.0995,3.88,10.21,3.59,8.95,2.63,75.0,4.3,0.46679124,0.9876999,0.22925583,1,3,1,1,0.034717,392.0,9.463,-1.07,0.0,0.634,225140,1071562,1,1,0,0.0,-99.0,20286,202.91413136037627,34119291162.19281,2904022654.464445,37981641292.63052,10.579573727882076,2.3073122932537773,0.1299820252731063,0.3737375503147704,834.2272411750487,0.9876999258995056,10.479450753519751,196.0,10.38482317046124,9.463000297546388,90.0,0.178297349802951,0.0463238280884819,37981641292.63052,10.579573727882075,0.1299820252731063,2.593286067020457,0.0463238280884819,0.0463238280884819
109094,193127,J095546.29+032417.2,572,52289,290,148.94292,3.4048,0.01706674,74.1,9.255907,0.556288,15.2929,0.0036,0.0613,6.93,14.17,6.58,7.74,2.04,58.0,2.22,-0.41919768,0.2573607,0.12240427,1,3,1,4,0.017052,171.0,8.94,-0.316,0.0,2.775,118333,445289,1,1,0,0.0,-99.0,109094,100.81975348745924,1802631683.2314732,870963589.9560796,2961013257.8730597,9.471440351937837,2.0035456312179116,0.35583533996246,0.0,454.8178800577938,0.2573606967926025,9.519084259596806,100.60470028689753,9.260594924673898,8.9399995803833,58.196542102998,0.5537391181357479,0.0515822225783564,2961013257.8730593,9.471440351937837,0.35583533996246,2.2329961103921536,0.0515822225783564,0.0515822225783564
109079,0,J095700.35+153320.3,2584,54153,401,149.2515,15.55566,0.014455129,62.6,9.207758,0.772757,15.6117,0.0043,0.085,1.84,5.08,1.89,8.92,2.76,40.4,2.74,-0.6397181,0.18720314,0.10314818,1,3,1,4,0.01449,173.0,8.697,-0.511,0.0,2.775,471972,2505990,1,1,0,0.0,-99.0,109079,133.4629593353196,1613459245.5060556,497737084.9789351,2275449568.528039,9.357067214550082,2.125360750431959,0.2634541905758729,0.0,208.71964953303413,0.1872031390666961,9.406628217554868,138.22975326248013,9.228932808808542,8.696999549865723,38.73870837170844,0.789984629618031,0.2052925684984496,2275449568.528039,9.357067214550082,0.2634541905758729,2.2380461031287955,0.2052925684984496,0.2052925684984496
20448,192206,J095812.59+110635.5,1307,52999,362,149.55249,11.10987,0.02724,119.1,10.065,0.586798,15.4861,0.0029,0.0825,2.17,6.07,2.04,9.17,2.8,55.7,3.42,-0.31159976,0.24323592,0.13276169,2,3,1,2,0.027312,267.0,9.357,-0.708,0.0,0.655,32767,1121352,2,2,0,0.0,-99.0,20448,161.6030451696866,11614486138.403414,2275097430.772067,14640365721.330263,10.165551925682196,2.208449540151012,0.2465151979739588,0.2530153499458538,452.6823078929829,0.2432359158992767,10.095490463540663,156.46449459499178,9.960233290764515,9.357000350952148,58.56459854516797,0.548744681988575,0.0629192983414439,14640365721.330263,10.165551925682196,0.2465151979739588,2.4265112613645754,0.0629192983414439,0.0629192983414439
109135,191821,J095830.55+101058.7,1307,52999,237,149.62732,10.183,0.017371455,75.4,9.126222,0.696902,16.1052,0.0093,0.104,7.57,14.84,7.52,7.48,1.96,47.1,2.77,-0.84753776,0.06528428,0.068250105,2,3,1,4,0.017412,70.0,8.587,-0.539,0.0,2.294,2650,1116868,0,8,0,12.8349,-0.4156093,109135,47.77877180699936,1337278923.9319794,386366977.0540689,1851147003.413891,9.267440908345806,1.6792349816570875,0.2947075513922696,0.0,159.25078961931965,0.0652842819690704,9.247942401994342,43.94135751789945,9.065947403382207,8.586999893188477,52.79869329596054,0.62525160835872,-0.2158391201934455,1851147003.413891,9.267440908345806,0.2947075513922696,1.845098040014257,-0.2158391201934455,0.2158391201934455
33737,191414,J095851.33+320423.0,1949,53433,197,149.71388,32.07308,0.02703,118.2,10.687,0.660834,14.3185,0.0022,0.0416,7.27,17.66,5.85,8.88,2.43,50.0,3.12,0.13930729,1.3308208,0.24155267,1,3,1,3,0.026078,222.0,9.936,-0.751,0.0,0.712,356445,1882902,1,1,0,12.1262,-4.120895,33737,144.90020911588292,48640720569.14609,8629785477.669703,60118335254.44679,10.7790069459698,2.161069012233138,,,,,,,,,,,-0.1555353768187153,60118335254.44679,10.7790069459698,,2.346352974450639,-0.1555353768187153,0.1555353768187153
5035,204232,J100152.69+030040.7,501,52235,370,150.46954,3.01132,0.04407,195.1,10.773,0.661089,14.8831,0.0025,0.0656,3.09,9.94,2.91,9.17,3.22,50.0,3.81,0.0062232,1.102529,0.28119418,1,3,1,2,0.044017,364.0,9.55,-1.223,0.0,0.49,23748,444007,2,2,0,12.2424,-1.201219,5035,237.5841266584747,59292532457.99994,3548133892.3357606,64011550534.8065,10.80625834712322,2.3758174214315555,0.0742879642906122,0.3862202640505274,1083.8085524630117,1.1025290489196775,10.80941548912591,233.821141597652,10.766910751276098,9.550000190734863,51.11182449094386,0.6468156302156639,0.0516134365506664,64011550534.8065,10.806258347123219,0.0742879642906122,2.561101383649056,0.0516134365506664,0.0516134365506664
110038,718289,J100216.28+191256.3,2372,53768,387,150.56787,19.21566,0.016576394,71.9,9.9978895,0.67414,14.6795,0.0023,0.0834,3.89,11.8,3.49,9.06,3.03,48.9,3.38,-0.3484031,0.51362085,0.14237843,1,3,1,4,0.016665,233.0,9.604,-0.394,0.0,1.308,427350,2285230,1,1,0,0.0,-99.0,110038,154.59880507752578,9951521829.416826,4017908108.489392,15295339613.707718,10.184559124388484,2.189206132853701,0.3564657014395465,0.2202471443466373,698.2113293907186,0.5136208534240723,10.182316115941545,147.0682131183205,9.96967746481224,9.604000091552734,52.38683444480903,0.630554772929457,0.0383753552222594,15295339613.707718,10.184559124388484,0.3564657014395465,2.367355921026019,0.0383753552222594,0.0383753552222594
14831,203859,J100530.26+054019.4,995,52731,62,151.37611,5.67207,0.04439,196.5,11.212,0.403731,14.6427,0.0024,0.0499,5.0,13.62,4.6,9.21,2.72,69.0,4.39,0.5715018,1.1641893,0.3355328,1,3,1,1,0.044411,459.0,9.934,-1.278,0.0,0.202,195007,925616,1,1,0,12.7478,-3.5877957,14831,245.82777603969816,162929603263.97214,8590135215.053944,174354483099.9939,11.2414331186782,2.3906309521844764,0.107508122796397,0.2562825798275915,1708.1367427572943,1.164189338684082,11.032892516904248,240.0401300570754,10.968376088668448,9.934000015258787,72.95799103411562,0.349937123344979,-0.0549301827450374,174354483099.9939,11.2414331186782,0.107508122796397,2.661812685537261,-0.0549301827450374,0.0549301827450374
18830,202197,J101100.68+085920.7,1237,52762,384,152.75285,8.9891,0.03204,140.6,10.275,0.702063,15.4177,0.0028,0.0821,2.56,8.01,2.41,9.1,3.13,46.6,5.46,-1.365894,0.17574613,0.0,9,3,1,2,0.032102,291.0,9.07,-1.205,0.0,0.681,200847,946139,1,1,0,11.7978,-3.536419,18830,200.25470996058465,18836490894.89802,1174897554.9395304,20399104642.9676,10.309611105800798,2.3015827394171327,,,,,,,,,,,0.1158787267911511,20399104642.967598,10.309611105800798,,2.4638929889859074,0.1158787267911511,0.1158787267911511
8634,203877,J101324.41+050131.7,574,52355,371,153.35175,5.02548,0.04642,205.8,10.13,0.86173,16.8229,0.0044,0.0841,1.37,3.54,1.32,9.17,2.58,31.2,5.31,-1.3772987,0.07015182,0.0,9,3,1,3,0.046469,363.0,9.442,-0.688,0.0,0.564,122806,461948,1,1,0,0.0,-99.0,8634,350.3678316303141,13489628825.91656,2766941645.411513,17169661214.313871,10.234761725900253,2.5445242253876907,,,,,,,,,,,0.3796934527135094,17169661214.313873,10.234761725900253,,2.5599066250361124,0.3796934527135094,0.3796934527135094
110013,200231,J101712.71+131131.3,1746,53062,351,154.30299,13.19205,0.017483734,75.9,9.709618,0.449995,14.9207,0.0027,0.1224,6.4,13.17,5.83,8.28,2.06,65.7,2.77,-0.36127815,0.42722398,0.15266116,1,3,1,4,0.017539,233.0,9.041,-0.669,0.0,2.148,41473,1821976,1,1,1,0.0,-99.0,110013,127.82486412609109,5124104758.615912,1099005839.432522,6585782525.061167,9.81860738539118,2.1066153397571097,0.2256132375837957,0.0,526.7985352999503,0.4272239804267883,9.81796955744072,123.30492836948258,9.663346842064485,9.041000366210938,70.87607524265256,0.378201956539933,0.0578374912083003,6585782525.061167,9.818607385391179,0.2256132375837957,2.367355921026019,0.0578374912083003,0.0578374912083003
110080,204309,J101837.31+031548.9,574,52355,5,154.65547,3.26361,0.014438135,62.5,9.198826,0.243151,15.7016,0.0035,0.1024,4.85,12.08,4.14,8.23,2.49,81.9,2.33,-0.61314696,0.26883337,0.10994124,1,3,1,4,0.01446,196.0,9.151,-0.048,0.0,2.294,118008,444133,1,1,0,0.0,-99.0,110080,98.98753351615083,1580614639.4441586,1415793779.9570808,3463620366.787076,9.539530284718088,1.9955805030212124,0.5381493851546717,0.0,458.29912963403297,0.2688333690166473,9.550430919403835,98.57685401919817,9.078888395399424,9.151000022888184,83.79852315157085,0.2262799606954489,0.0246288608503628,3463620366.787076,9.539530284718088,0.5381493851546717,2.292256071356476,0.0246288608503628,0.0246288608503628
18877,201360,J102025.15+074037.8,1238,52761,210,155.10483,7.67717,0.04525,200.5,10.965,0.435459,14.6898,0.0025,0.0715,4.64,11.75,4.37,8.99,2.53,66.7,3.1,-0.5426054,0.711491,0.0,9,3,1,2,0.045315,473.0,9.595,-1.37,0.0,0.398,847,934494,0,17,0,13.5912,-0.48141557,18877,257.5000618480907,92257142715.47627,3935500754.55778,97491358719.03812,10.9889661231144,2.4107773376889816,0.0586361891461464,0.2970432401236538,1508.1305236515043,0.7114909887313843,10.957168297986527,248.87077508451907,10.922018813974036,9.595000267028809,71.8588532289679,0.364782983940907,0.0356216514794898,97491358719.03813,10.9889661231144,0.0586361891461464,2.6748611407378116,0.0356216514794898,0.0356216514794898
18887,712916,J102055.54+081849.4,1238,52761,235,155.23145,8.31375,0.0458,203.0,10.762,0.333077,15.4959,0.0033,0.0752,3.66,10.62,3.38,9.0,2.9,74.2,4.14,-0.122444436,0.66651046,0.22667277,1,3,1,2,0.045745,499.0,9.739,-1.023,0.0,0.49,30234,940145,2,2,0,12.1214,-0.9876838,18887,259.29675154469703,57809604740.57187,5482769649.208547,65101688374.01923,10.813592251886345,2.4137970759862823,0.1302226297237653,0.4617464805239237,1355.1892090128963,0.6665104627609253,10.754647621579558,249.5,10.674662107778278,9.73900032043457,90.0,0.199602639422028,0.0875478857328473,65101688374.01923,10.813592251886343,0.1302226297237653,2.6981005456233897,0.0875478857328473,0.0875478857328473
26407,201164,J102138.86+131845.6,1746,53062,514,155.41194,13.31267,0.0461,204.4,11.03,0.575672,14.4699,0.0023,0.1263,5.96,12.97,5.41,8.85,2.18,56.6,3.92,-0.38083833,2.098614,0.3941494,1,3,1,3,0.046205,381.0,9.561,-1.469,0.0,0.178,234303,1129141,1,1,0,12.7454,-3.862655,26407,228.1852878623162,107151930523.76048,3639150361.272071,111992000504.25232,11.049187002483256,2.3582876400550905,0.0487494388479261,0.219484232925768,1734.955598899666,2.098613977432251,11.003364012167964,241.044453020782,10.970578660766956,9.560999870300291,52.214552341183285,0.632765914871411,-0.0336618374569446,111992000504.25233,11.049187002483256,0.0487494388479261,2.5809249756756194,-0.0336618374569446,0.0336618374569446
26406,200274,J102149.72+132649.6,1746,53062,506,155.45718,13.44712,0.03222,141.4,10.762,0.714429,14.3432,0.0021,0.1156,5.98,15.67,4.83,8.98,2.62,45.6,4.42,-1.1593022,0.4324029,0.20390843,2,3,1,3,0.032289,342.0,9.546,-1.216,0.0,0.49,239,1822008,0,37,0,13.8177,0.05947208,26406,239.3373530921908,57809604740.57187,3515604405.282976,62485358599.59823,10.795778266554988,2.3790104837194206,0.0691644033622152,0.4111144951787293,1126.054277855656,0.4324029088020324,10.836450662594194,213.3439525255038,10.801734793202884,9.54599952697754,53.275747131903096,0.6190792012153461,0.0577290779795416,62485358599.59823,10.795778266554988,0.0691644033622152,2.534026106056135,0.0577290779795416,0.0577290779795416
110056,0,J102154.57+112755.8,1598,53033,376,155.4774,11.46552,0.016971027,73.6,9.01304,0.48143,16.1127,0.0039,0.0903,2.64,7.49,2.69,8.28,2.84,63.5,2.67,-0.7466934,0.08819269,0.06290356,1,3,1,4,0.016962,105.0,8.0,-1.013,0.0,2.518,226356,1075722,1,1,0,0.0,-99.0,110056,58.66352020054249,1030481026.8809907,100000000.0,1163481026.8809907,9.065759305553067,1.7683681199776513,0.0650845190709805,0.0,200.4547797743031,0.0881926864385604,9.316856068430356,57.302842237389626,9.264012405230606,8.0,66.37456595374192,0.4406597128771189,-0.0704630511425248,1163481026.8809907,9.065759305553067,0.0650845190709805,2.0211892990699383,-0.0704630511425248,0.0704630511425248
26320,202781,J102238.71+120517.8,1746,53062,85,155.66132,12.0883,0.04497,199.2,10.707,0.624341,15.5832,0.0029,0.1065,2.43,7.15,2.35,9.27,2.94,52.9,5.42,-1.3007634,0.13553949,0.0,9,3,1,2,0.044981,508.0,9.561,-1.146,0.0,0.49,3490,1121581,0,7,0,13.2323,-0.30033025,26320,318.46178291746656,50933087105.71963,3639150361.272071,55773157086.21148,10.746425228789814,2.5030573221849943,0.0815864249122337,0.2909341405100398,1195.6461752633502,0.1355394870042801,10.779715730173164,289.0032515838818,10.741502200404565,9.560999870300291,61.50789395575045,0.5083919224154779,0.1955389937209934,55773157086.21148,10.746425228789814,0.0815864249122337,2.7058637122839193,0.1955389937209934,0.1955389937209934
18862,203291,J102241.20+082003.2,1238,52761,159,155.67169,8.33424,0.04459,197.5,10.676,0.544218,15.2778,0.003,0.0865,4.28,11.77,4.0,8.79,2.75,58.9,4.01,0.38750005,1.5367357,0.32297483,1,3,1,2,0.044718,385.0,9.661,-1.015,0.0,0.712,5547,940175,0,5,0,12.8893,-0.76800257,18862,224.81303259467396,47424198526.02448,4581418867.14533,53517485619.327774,10.72849570103587,2.351821484031773,0.1426674931271452,0.5547472273736108,1314.3840636363782,1.5367356538772583,10.637008988997763,198.5801871727672,10.549073296548094,9.66100025177002,75.78514175342922,0.3128692211682399,0.0493031613864949,53517485619.327774,10.72849570103587,0.1426674931271452,2.5854607295085006,0.0493031613864949,0.0493031613864949
22999,202526,J102316.42+115120.4,1598,53033,377,155.81842,11.85568,0.04547,201.5,10.642,0.284757,15.5628,0.0036,0.1048,4.65,9.77,4.2,8.69,2.1,78.1,3.49,0.6684373,4.6105375,0.37931368,1,3,1,1,0.045238,427.0,9.522,-1.12,0.0,0.712,226473,1076118,1,1,0,11.9584,-3.6058123,22999,218.18910531290936,43853069777.49851,3326595532.9400477,48277441836.30878,10.683744249291724,2.3388330614649218,0.0967233379350518,0.0,1432.9975200353113,4.610537528991699,10.666802799044664,219.89840904590275,10.573190938388125,9.522000312805176,76.14452849031385,0.308307771974422,0.0487945722088869,48277441836.30878,10.683744249291724,0.0967233379350518,2.630427875025024,0.0487945722088869,0.0487945722088869
23026,5665,J102721.97+110447.9,1598,53033,547,156.84157,11.07998,0.03234,141.9,11.163,0.3745,14.0309,0.0022,0.0872,7.5,23.74,6.25,9.15,3.17,71.1,5.19,-1.2854939,1.374274,0.24105981,1,3,1,2,0.032379,587.0,9.632,-1.531,0.0,0.169,184,1074774,0,43,0,13.7688,-0.95546645,23026,310.22570771386376,145545908058.1967,4285485203.974392,151245603379.48264,11.179682758823466,2.4916777839858484,0.0378737596313598,0.1372010568331491,3262.8768174820734,1.3742740154266355,11.183995304187174,303.6689172817876,11.158165999356278,9.631999969482422,75.13057219732686,0.321275969590418,0.0633369664466791,151245603379.48264,11.179682758823466,0.0378737596313598,2.7686381012476144,0.0633369664466791,0.0633369664466791
26535,203029,J102727.40+132526.2,1747,53075,474,156.8642,13.42396,0.0315,138.2,10.056,0.431462,15.5251,0.0031,0.1177,3.82,9.73,3.68,8.53,2.55,67.0,3.32,0.12934785,1.5235782,0.27541742,1,3,1,3,0.031589,184.0,9.202,-0.854,0.0,0.655,234322,1129182,1,1,0,0.0,-99.0,26535,99.94515472128724,11376272858.234287,1592208727.05117,13493910465.212343,10.130137824198316,1.9997617446390836,0.1613064662815663,0.0576741389190571,511.54868073053154,1.52357816696167,10.124681670066826,110.57338988475962,9.980681307816534,9.20199966430664,56.30748360182089,0.579156706821901,-0.1358925698223527,13493910465.212343,10.130137824198316,0.1613064662815663,2.2648178230095364,-0.1358925698223527,0.1358925698223527
55541,718953,J103246.99+211256.3,2367,53763,127,158.1958,21.21564,0.04287,189.6,10.619,0.23302,15.3753,0.0031,0.0702,5.04,12.5,4.41,8.68,2.48,83.0,2.99,0.4242175,4.654578,0.36995113,1,3,1,3,0.042826,391.0,9.842,-0.777,0.0,0.712,436239,2314858,1,1,0,11.9634,-3.3520222,55541,196.96817087720487,41591061049.40218,6950243175.887977,50834884473.33319,10.70616184092245,2.2943960519016113,0.1797137337878079,0.0,1325.056999123934,4.65457820892334,10.71775253675142,197.2397905026874,10.572236717317072,9.842000007629396,82.384321695438,0.238455503506143,-0.0018940291494571,50834884473.33319,10.70616184092245,0.1797137337878079,2.5921767573958667,-0.0018940291494571,0.0018940291494571
110055,0,J103525.10+031739.9,505,52317,456,158.8546,3.29443,0.018881077,82.0,9.096039,0.450589,16.0991,0.005,0.1038,5.25,11.58,4.34,7.86,2.21,65.7,2.43,-0.7582938,0.099575944,0.062058832,2,3,1,4,0.01883,168.0,8.87,-0.226,0.0,2.518,118060,444274,1,1,0,0.0,-99.0,110055,92.16556726688113,1247495535.333379,741310241.3009162,2233438156.263597,9.34897393139245,1.9645687004569536,0.4450862257917785,0.0,362.9761467039252,0.0995759442448616,9.351889478079674,90.97454067665204,9.050930675732817,8.869999885559082,67.41864840626225,0.4260914696591539,0.046757491681693,2233438156.2635975,9.34897393139245,0.4450862257917785,2.225309281725863,0.046757491681693,0.046757491681693
26586,203046,J103611.29+131025.3,1748,53112,225,159.04707,13.1737,0.0334,146.7,10.058,0.651225,15.9512,0.0032,0.0778,1.55,4.23,1.47,9.28,2.73,50.8,4.54,-1.0150753,0.043210793,0.07209625,2,3,1,3,0.03342,221.0,9.258,-0.8,0.0,0.655,233550,1126620,1,1,0,0.0,-99.0,26586,142.59085858494478,11428783347.897713,1811340092.6195989,13837865671.08178,10.141069110442132,2.154091684047601,0.1800664341159534,0.0,312.467538160952,0.0432107932865619,10.132901378445023,140.03485356729274,10.044699326300918,9.258000373840332,52.100483384374144,0.634227564112213,0.0153889627583168,13837865671.08178,10.141069110442132,0.1800664341159534,2.3443922736851106,0.0153889627583168,0.0153889627583168
23213,202567,J103621.90+115317.0,1600,53090,482,159.0913,11.88806,0.02929,128.3,10.14,0.330608,15.6025,0.0032,0.0719,3.74,9.0,3.49,8.72,2.41,74.4,3.58,-0.4510099,0.50836533,0.0,9,3,1,3,0.029327,314.0,9.14,-1.0,0.0,0.564,226402,1075833,1,1,0,0.0,-99.0,23213,163.0046737821183,13803842646.028866,1380384264.602887,15639753717.950705,10.194229909863395,2.2122000569725677,0.1030949805728827,0.0696474524459281,576.1341147063339,0.5083653330802917,10.257096626491874,162.64856176843827,10.194020709869964,9.140000343322754,74.85579748434688,0.32484016916122,0.0586723882512001,15639753717.950705,10.194229909863397,0.1030949805728827,2.496929648073215,0.0586723882512001,0.0586723882512001
26569,203061,J103808.15+131737.0,1748,53112,157,159.53397,13.29364,0.03193,140.1,10.251,0.568118,15.4592,0.0055,0.102,3.71,9.89,3.52,8.75,2.67,57.1,4.36,-1.5263393,0.16031176,0.15281108,2,3,1,3,0.032112,281.0,9.038,-1.213,0.0,0.681,233560,1126647,1,1,0,11.7872,-3.8153954,26569,167.3376321055841,17823787674.480873,1091440336.4487572,19275403321.95772,10.285003474072832,2.2235936192525716,0.0739302371259785,0.133340103140571,683.7396710643467,0.160311758518219,10.299511790112494,192.76440970017995,10.261609506799546,9.038000106811523,46.79166084923599,0.7,0.0447519347098133,19275403321.95772,10.285003474072832,0.0739302371259785,2.44870631990508,0.0447519347098133,0.0447519347098133
