model_label,placement,activation_name,disorder_name,alpha,beta,gamma,floor,median_abs_log10_error,mean_abs_log10_error,max_abs_log10_error,frac_within_010_dex,frac_within_015_dex,frac_within_020_dex,n_above_020_dex,n_above_030_dex,delta_median_abs_vs_frozen_m4c,delta_frac010_vs_frozen_m4c,target_gate,target_new_pred_km_s,target_new_log10_error,target_new_abs_log10_error,hard_analog_median_abs_log10_error,hard_analog_mean_abs_log10_error,objective
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,4.0,4.0,0.1,0.3143204208817793,0.3110460148275595,0.5139508643420319,0.022988505747126436,0.08045977011494253,0.16091954022988506,73,49,0.2727065214124244,-0.9310344827586207,0.11621419898269789,37.9330114485182,-0.23523027363133872,0.23523027363133872,0.4180331091929562,0.40377332499019714,4.133330644131653
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,2.0,2.0,0.0,0.33053313552281044,0.6618348276439007,6.038377148329867,0.1839080459770115,0.27586206896551724,0.3448275862068966,57,45,0.28891923605345554,-0.7701149425287356,0.013646059497865263,12.998443649687966,-0.7003562399493631,0.7003562399493631,3.437936649487159,3.3599600074421003,4.134548970330479
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,4.0,4.0,0.1,0.31348564779201016,0.31494060237677013,0.555252300525696,0.022988505747126436,0.06896551724137931,0.16091954022988506,73,47,0.27187174832265526,-0.9310344827586207,0.11395054933588208,37.561760317888826,-0.2395016586119865,0.2395016586119865,0.4061160482294358,0.4035091467151382,4.138761707150573
sigma_star__gas__hi_plus_low_sigma,q_eff,sigma_star,hi_plus_low_sigma,1.0,4.0,4.0,0.05,0.34717326126105685,0.3628106464188517,0.7057672983576866,0.022988505747126436,0.11494252873563218,0.1839080459770115,71,54,0.30555936179170196,-0.9310344827586207,0.06879245033781957,29.184893646332917,-0.34908948071020274,0.34908948071020274,0.5002335514432675,0.518088867646062,4.142294731451927
star_frac__gas__low_sigma_baryon,q_eff,star_frac,low_sigma_baryon,1.0,4.0,4.0,0.0,0.4202101571220235,0.4237109891862644,0.9763303620855679,0.08045977011494253,0.1724137931034483,0.22988505747126436,67,56,0.3785962576526686,-0.8735632183908045,0.027295551405206373,18.383731210512366,-0.5498139341834377,0.5498139341834377,0.7700583721037901,0.7735670546129596,4.1427501604223
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,4.0,0.5,0.0,0.32591834838138484,0.6687536020494941,6.038377148329867,0.1724137931034483,0.26436781609195403,0.3448275862068966,57,45,0.28430444891202994,-0.7816091954022988,0.011971205659336232,12.174655230678074,-0.7287909242874754,0.7287909242874754,3.44528932198407,3.3709206461652186,4.144151525358109
sigma_star__gas__hi_extent,q_eff,sigma_star,hi_extent,1.0,4.0,1.0,0.0,0.33075675969624097,0.6648163942642821,6.055252300525696,0.13793103448275862,0.21839080459770116,0.3218390804597701,59,45,0.28914286022688607,-0.8160919540229885,0.030122439690117003,19.312246553525643,-0.5284147984388694,0.5284147984388694,0.6369490966711091,1.3703401156432102,4.1504893889682455
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,0.5,0.0,0.33214816166656924,0.6731462435537405,6.038377148329867,0.13793103448275862,0.22988505747126436,0.3448275862068966,57,46,0.29053426219721434,-0.8160919540229885,0.011640099067629188,12.005107790291554,-0.7348815319204097,0.7348815319204097,3.4371101681081084,3.3702617713854206,4.1534266424597615
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,2.0,4.0,0.05,0.3085396517212142,0.3373767791625078,0.6888921461618573,0.05747126436781609,0.14942528735632185,0.1724137931034483,72,49,0.2669257522518593,-0.8965517241379309,0.06269495895628113,27.861470655135097,-0.3692435590010114,0.3692435590010114,0.5760220094098396,0.545042997354499,4.162050645837906
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,1.0,4.0,0.0,0.2924183775708626,0.3261175351557003,0.9867753357416347,0.06896551724137931,0.13793103448275862,0.1724137931034483,72,42,0.2508044781015077,-0.8850574712643677,0.06821166039035446,29.061433725240025,-0.350930559630866,0.350930559630866,0.6016793923185269,0.5811697605325647,4.166561190960459
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,4.0,4.0,0.1,0.3056136192538101,0.3060531280640762,0.4925424341075407,0.022988505747126436,0.08045977011494253,0.14942528735632185,74,48,0.2639997197844552,-0.9310344827586207,0.12178019351605275,38.83077473136584,-0.2250715402824302,0.2250715402824302,0.41023036013551395,0.39706479432838326,4.1674036328057795
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,1.0,4.0,0.05,0.3094456907948106,0.31011232917566944,0.582073809801272,0.04597701149425287,0.08045977011494253,0.16091954022988506,73,46,0.2678317913254557,-0.9080459770114941,0.08429452238048343,32.30631346374547,-0.304960193074791,0.304960193074791,0.4836236717319444,0.4729350218243057,4.170133168312334
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,0.25,4.0,0.05,0.31788354418620773,0.32408560747142623,0.6888921461618573,0.05747126436781609,0.09195402298850575,0.1724137931034483,72,47,0.27626964471685284,-0.8965517241379309,0.05994726598439891,27.244096884535267,-0.37897517969526506,0.37897517969526506,0.5760220094098396,0.5496793730791241,4.176260348650026
star_frac__gas__hi_plus_low_sigma,q_eff,star_frac,hi_plus_low_sigma,1.0,2.0,4.0,0.0,0.3559744435615517,0.3835951888738492,0.9456772501639461,0.022988505747126436,0.10344827586206896,0.19540229885057472,70,52,0.3143605440921968,-0.9310344827586207,0.042775246650849356,23.013569605377384,-0.4522636089762566,0.4522636089762566,0.6841552876181747,0.681985595707544,4.176673973066075
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,0.5,4.0,0.05,0.32497456060892094,0.3304063610100367,0.6888921461618573,0.05747126436781609,0.09195402298850575,0.1724137931034483,72,48,0.28336066113956604,-0.8965517241379309,0.05948973567309281,27.139931373353768,-0.38063885057369395,0.38063885057369395,0.5760220094098396,0.5517617085936543,4.184183200511954
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,0.5,4.0,0.05,0.30015073566061123,0.31748106036897666,0.7057672983576866,0.05747126436781609,0.08045977011494253,0.16091954022988506,73,45,0.25853683619125634,-0.8965517241379309,0.07406103298489375,30.28186424249955,-0.3330649876083653,0.3330649876083653,0.4718722935411811,0.4840845546100774,4.187259959300563
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,4.0,0.5,0.0,0.32424181571425603,0.6689876746082951,6.038377148329867,0.1839080459770115,0.22988505747126436,0.3333333333333333,58,46,0.28262791624490113,-0.7701149425287356,0.01228268227053438,12.332023235725366,-0.7232132613886235,0.7232132613886235,3.4414194827408293,3.367049889249164,4.189686161241555
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,4.0,4.0,0.05,0.37663770489508946,0.37381029570197527,0.6888921461618573,0.034482758620689655,0.10344827586206896,0.1839080459770115,71,54,0.33502380542573457,-0.9195402298850575,0.057386340441701274,26.655816543887973,-0.38845560498524234,0.38845560498524234,0.5760220094098396,0.5636007740887486,4.189754722003896
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,1.0,4.0,0.05,0.31955542662429415,0.318500556590603,0.5975888198022592,0.04597701149425287,0.08045977011494253,0.16091954022988506,73,48,0.27794152715493925,-0.9080459770114941,0.07561026273562237,30.59694734522048,-0.3285694966117369,0.3285694966117369,0.49191543455216225,0.48766884793227583,4.193599056910389
sigma_star__gas__hi_extent,q_eff,sigma_star,hi_extent,1.0,2.0,2.0,0.0,0.3164453275861134,0.6344026761992749,6.055252300525696,0.09195402298850575,0.21839080459770116,0.2988505747126437,61,44,0.2748314281167585,-0.8620689655172413,0.04447215895459206,23.465609124279798,-0.44381576354692676,0.44381576354692676,0.5638356319959019,1.297936073329492,4.193878439412146
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,1.0,4.0,0.05,0.3075663064583549,0.3285698410034099,0.7057672983576866,0.04597701149425287,0.08045977011494253,0.16091954022988506,73,47,0.265952406989,-0.9080459770114941,0.07206288664704164,29.870572950917808,-0.3390040427951646,0.3390040427951646,0.4796447954112058,0.49303423718549155,4.197645057691706
sigma_star__gas__hi_extent,q_eff,sigma_star,hi_extent,1.0,4.0,4.0,0.05,0.3577792485837715,0.35921898428485327,0.7057672983576866,0.04597701149425287,0.08045977011494253,0.1724137931034483,72,53,0.3161653491144166,-0.9080459770114941,0.07160467885963984,29.775456337392228,-0.34038916954712567,0.34038916954712567,0.5050778191052436,0.5148106560207155,4.198550563193103
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,4.0,4.0,0.05,0.33354570807569983,0.3409480968637627,0.6296658614017586,0.05747126436781609,0.08045977011494253,0.16091954022988506,73,53,0.29193180860634493,-0.8965517241379309,0.08359148071211112,32.17130919506506,-0.30677886107728103,0.30677886107728103,0.5074289754322765,0.4920007169393751,4.1999017247545165
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,4.0,0.5,0.0,0.3373261669958644,0.6684859047158664,6.038377148329867,0.14942528735632185,0.22988505747126436,0.3333333333333333,58,46,0.2957122675265095,-0.8045977011494252,0.012610800379819308,12.495655722458498,-0.7174885446193289,0.7174885446193289,3.4374065984188857,3.363030809201307,4.199908154138516
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,2.0,2.0,0.0,0.28198181474186745,0.6565962518399878,6.055252300525696,0.034482758620689655,0.13793103448275862,0.2988505747126437,61,43,0.24036791527251256,-0.9195402298850575,0.03052801783645149,19.441824967704548,-0.5255105668184195,0.5255105668184195,0.6360423062023521,1.33561981138137,4.200262328203648
mixed_star_org__gas__low_sigma_baryon,q_eff,mixed_star_org,low_sigma_baryon,1.0,4.0,4.0,0.0,0.43457455337635087,0.440740986565613,1.1259114444064726,0.09195402298850575,0.1724137931034483,0.22988505747126436,67,56,0.39296065390699597,-0.8620689655172413,0.020336576077480732,15.868162650263354,-0.6137209523448672,0.6137209523448672,0.7510469218672304,0.8178499673246237,4.204026173989432
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,4.0,0.1,0.32522799849746975,0.3227016753792308,0.5383771483298667,0.022988505747126436,0.08045977011494253,0.14942528735632185,74,51,0.28361409902811485,-0.9310344827586207,0.10546874329450281,36.13679326300886,-0.25629798458421293,0.25629798458421293,0.4327084628155661,0.42679230576043103,4.2072147056225635
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,2.0,2.0,0.0,0.3252994676432833,0.6631569159298621,6.038377148329867,0.11494252873563218,0.20689655172413793,0.3218390804597701,59,44,0.2836855681739284,-0.8390804597701149,0.015430218982009325,13.822091712733764,-0.6736738254463837,0.6736738254463837,3.420307637366485,3.341696281550204,4.215974095199462
mixed_star_org__gas__hi_extent,q_eff,mixed_star_org,hi_extent,1.0,4.0,4.0,0.05,0.34576365642907825,0.3495427809505275,0.6280163573920476,0.05747126436781609,0.08045977011494253,0.16091954022988506,73,55,0.30414975695972335,-0.8965517241379309,0.07508037335227448,30.48954457475934,-0.33009665841626484,0.33009665841626484,0.5241311852228577,0.5086173527389537,4.2236136213764155
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,1.0,2.0,0.0,0.2847180852439467,0.6387416402116617,6.038377148329867,0.08045977011494253,0.16091954022988506,0.3103448275862069,60,43,0.2431041857745918,-0.8735632183908045,0.015535746775403045,13.869276054468221,-0.6721938032783286,0.6721938032783286,3.3531544670903632,3.323874529430016,4.2246527017160975
sigma_star__gas__low_sigma_baryon,q_eff,sigma_star,low_sigma_baryon,1.0,1.0,4.0,0.0,0.3491321409982858,0.6786786640228053,6.055252300525696,0.14942528735632185,0.26436781609195403,0.3103448275862069,60,50,0.3075182415289309,-0.8045977011494252,0.02802877431954259,18.62901013189278,-0.5440578168248333,0.5440578168248333,0.6739076550448574,1.3518257136395757,4.226686279463272
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,4.0,1.0,0.0,0.3507944023897693,0.6860690180727306,6.038377148329867,0.1724137931034483,0.22988505747126436,0.3333333333333333,58,47,0.3091805029204144,-0.7816091954022988,0.010823094707832584,11.576131589914255,-0.7506841408164455,0.7506841408164455,3.4578201030378084,3.38251133620414,4.2299741876309795
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,4.0,1.0,0.0,0.3481858548364727,0.6744679897378288,6.055252300525696,0.08045977011494253,0.19540229885057472,0.3103448275862069,60,45,0.3065719553671178,-0.8735632183908045,0.026087013083564155,17.972144573391855,-0.559647692200106,0.559647692200106,0.6744720816797712,1.3842963027217667,4.233534930989095
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,0.25,4.0,0.0,0.33446698947843867,0.6777102942460272,6.038377148329867,0.1839080459770115,0.25287356321839083,0.3218390804597701,59,50,0.29285309000908377,-0.7701149425287356,0.013072842990345173,12.722508453610905,-0.709674847614739,0.709674847614739,3.4501141711201138,3.368027491826546,4.243142128118795
mixed_star_org__gas__hi_extent,q_eff,mixed_star_org,hi_extent,1.0,1.0,4.0,0.0,0.3076985135030069,0.3392985650664985,0.826511840138892,0.06896551724137931,0.13793103448275862,0.16091954022988506,73,44,0.266084614033652,-0.8850574712643677,0.05137208832244473,25.220363154828902,-0.41249625992615147,0.41249625992615147,0.6621770590234072,0.6228742847607935,4.246597827479972
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,4.0,2.0,0.0,0.3646318830094051,0.4032976117071808,1.0668837883719176,0.034482758620689655,0.08045977011494253,0.19540229885057472,70,51,0.3230179835400502,-0.9195402298850575,0.024674064159200412,17.47865742208786,-0.571739525360988,0.571739525360988,0.7560784064795508,0.76926355011556,4.257190024527091
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,2.0,4.0,0.05,0.3242082436513786,0.34643283393717716,0.7057672983576866,0.022988505747126436,0.08045977011494253,0.14942528735632185,74,54,0.2825943441820237,-0.9310344827586207,0.06892040067460681,29.212022220791017,-0.34868597340637836,0.34868597340637836,0.492265712106039,0.506624204513332,4.269127960190337
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,4.0,2.0,0.0,0.3706335824211976,0.38746180508654576,0.9687884242260264,0.034482758620689655,0.06896551724137931,0.1839080459770115,71,50,0.3290196829518427,-0.9195402298850575,0.03306718637748367,20.234214386366276,-0.5081612485951144,0.5081612485951144,0.720308501689698,0.7255010923114811,4.271593049141357
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,0.5,4.0,0.0,0.35799911472361035,0.6850850723562205,6.038377148329867,0.1724137931034483,0.2413793103448276,0.3218390804597701,59,51,0.31638521525425545,-0.7816091954022988,0.01233061002703996,12.356059954321315,-0.7223675888050207,0.7223675888050207,3.4555882998290723,3.373923819443853,4.273020623959107
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,4.0,4.0,0.05,0.3698249165738262,0.36866890208631053,0.6888921461618573,0.05747126436781609,0.08045977011494253,0.16091954022988506,73,57,0.3282110171044713,-0.8965517241379309,0.05850727573449063,26.91489338462801,-0.3842549319056621,0.3842549319056621,0.5760220094098396,0.5584503241334511,4.280841597142843
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,2.0,4.0,0.0,0.3245858571332622,0.3626005259156945,1.0243781451682559,0.05747126436781609,0.10344827586206896,0.16091954022988506,73,53,0.2829719576639073,-0.8965517241379309,0.05208199480624119,25.394024279254324,-0.4095160652487981,0.4095160652487981,0.6626579653342732,0.6440691554064615,4.281781704274487
sigma_star__gas__low_sigma_baryon,q_eff,sigma_star,low_sigma_baryon,1.0,4.0,2.0,0.0,0.3386017632587662,0.696241691269508,6.055252300525696,0.13793103448275862,0.20689655172413793,0.2988505747126437,61,50,0.2969878637894113,-0.8160919540229885,0.02305769332240159,16.89645728803164,-0.586451940913872,0.586451940913872,0.7092608208476994,1.410604869213223,4.287352963768272
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,2.0,4.0,0.05,0.3242170606611699,0.32969526196271803,0.5999530094810458,0.022988505747126436,0.08045977011494253,0.13793103448275862,75,50,0.282603161191815,-0.9310344827586207,0.0794651667382545,31.367226867173358,-0.3177714707071225,0.3177714707071225,0.5017413249745226,0.4895350974718024,4.293098096962836
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,1.0,4.0,0.05,0.3387980651529638,0.34126233402917827,0.6888921461618573,0.04597701149425287,0.09195402298850575,0.14942528735632185,74,50,0.2971841656836089,-0.9080459770114941,0.05869030441424625,26.95695952675268,-0.38357668914527804,0.38357668914527804,0.5760220094098396,0.5552332843921226,4.299475624341788
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,2.0,4.0,0.05,0.33370127963024193,0.33773172915550576,0.6182668860488094,0.022988505747126436,0.08045977011494253,0.13793103448275862,75,50,0.29208738016088703,-0.9310344827586207,0.07197447804177044,29.852244333591006,-0.3392706081709382,0.3392706081709382,0.5126629086125283,0.5031905960760138,4.315163272320592
mixed_star_org__gas__hi_extent,q_eff,mixed_star_org,hi_extent,1.0,2.0,4.0,0.0,0.34144673058136527,0.37698894876525796,0.9158963054506838,0.05747126436781609,0.10344827586206896,0.16091954022988506,73,56,0.29983283111201037,-0.8965517241379309,0.039057480073150685,21.990739575477892,-0.47200776027072633,0.47200776027072633,0.718103155005635,0.6867244541160323,4.3190402412617965
stellar_to_gas__gas__hi_plus_low_sigma,q_eff,stellar_to_gas,hi_plus_low_sigma,1.0,4.0,1.0,0.0,0.3488942799026443,0.686904816908547,6.038377148329867,0.12643678160919541,0.21839080459770116,0.3103448275862069,60,47,0.3072803804332894,-0.8275862068965516,0.01134322523224726,11.851027429554088,-0.74049159242012,0.74049159242012,3.450824932026505,3.375452604477129,4.322977790945691
stellar_to_gas__gas__hi_extent,q_eff,stellar_to_gas,hi_extent,1.0,2.0,2.0,0.0,0.30597736463920927,0.6532276299427645,6.038377148329867,0.10344827586206896,0.1724137931034483,0.28735632183908044,62,45,0.2643634651698544,-0.8505747126436781,0.017751092662222995,14.825190104377658,-0.6432473246735049,0.6432473246735049,3.399250635221055,3.319551917993312,4.331438741808948
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,2.0,4.0,0.05,0.34945645440136414,0.35860177404721244,0.6888921461618573,0.022988505747126436,0.08045977011494253,0.13793103448275862,75,53,0.30784255493200924,-0.9310344827586207,0.05743725134511914,26.66763791844705,-0.388263045899362,0.388263045899362,0.5760220094098396,0.5603535111452637,4.362477191967232
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,0.25,4.0,0.0,0.3228698426493061,0.34351965023283887,0.8374538376940148,0.05747126436781609,0.08045977011494253,0.13793103448275862,75,50,0.28125594317995123,-0.8965517241379309,0.041158980431945914,22.574598222828268,-0.46062756614444506,0.46062756614444506,0.5998198956956322,0.6291888815382689,4.38692900949093
star_frac__gas__hi_extent,q_eff,star_frac,hi_extent,1.0,4.0,4.0,0.0,0.38269558359502204,0.4164830373294909,1.0843368805824376,0.04597701149425287,0.06896551724137931,0.16091954022988506,73,62,0.34108168412566714,-0.9080459770114941,0.035359453381169595,20.923796949846228,-0.4936070988665433,0.4936070988665433,0.7437018618292315,0.7315123606323617,4.3879328210865385
sigma_star__gas__hi_plus_low_sigma,q_eff,sigma_star,hi_plus_low_sigma,1.0,0.25,4.0,0.0,0.3085290870161252,0.6607579952841739,6.055252300525696,0.034482758620689655,0.16091954022988506,0.25287356321839083,65,48,0.2669151875467703,-0.9195402298850575,0.042134270713619464,22.840492604404695,-0.4555421295614498,0.4555421295614498,0.5558468775682234,1.2958216934532856,4.3918253818494195
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,1.0,0.0,0.3599415004466206,0.6946138002989215,6.038377148329867,0.09195402298850575,0.16091954022988506,0.2988505747126437,61,47,0.3183276009772657,-0.8620689655172413,0.010293645943329361,11.289438412373606,-0.7615752570375416,0.7615752570375416,3.4427858734022903,3.3812276524286498,4.394566843798379
stellar_to_gas__gas__low_sigma_baryon,q_eff,stellar_to_gas,low_sigma_baryon,1.0,1.0,4.0,0.0,0.38876703317003536,0.6985375006794053,6.038377148329867,0.13793103448275862,0.2413793103448276,0.2988505747126437,61,52,0.34715313370068046,-0.8160919540229885,0.011073209325860794,11.709126028000991,-0.7457231152950332,0.7457231152950332,3.4657722361644927,3.3848311862692357,4.415466305650539
sigma_star__gas__low_sigma_baryon,q_eff,sigma_star,low_sigma_baryon,1.0,2.0,4.0,0.0,0.3756613410453381,0.7023342080933621,6.055252300525696,0.11494252873563218,0.21839080459770116,0.27586206896551724,63,51,0.3340474415759832,-0.8390804597701149,0.023348535250771095,17.002686445783546,-0.5837300498592839,0.5837300498592839,0.7114120200239213,1.3941855731212969,4.42305159602755
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,0.25,4.0,0.0,0.3265996951039193,0.3584853467542095,0.9861950560373901,0.05747126436781609,0.08045977011494253,0.13793103448275862,75,50,0.2849857956345644,-0.8965517241379309,0.030777371045133405,19.521064017878718,-0.5237441100395884,0.5237441100395884,0.6397597357530855,0.6725440737632273,4.437091255727453
star_frac__gas__low_v_for_mass_symptom,q_eff,star_frac,low_v_for_mass_symptom,1.0,0.5,4.0,0.0,0.32651632938088354,0.35302573038107576,0.8502155833037722,0.05747126436781609,0.08045977011494253,0.12643678160919541,76,51,0.28490242991152864,-0.8965517241379309,0.03932194012015823,22.065064143421047,-0.4705424014473121,0.4705424014473121,0.6117556469892705,0.643877872130953,4.446809088434917
mixed_star_org__gas__hi_extent,q_eff,mixed_star_org,hi_extent,1.0,4.0,4.0,0.0,0.4204704287355516,0.4318337476973843,1.027885837093474,0.04597701149425287,0.06896551724137931,0.16091954022988506,73,62,0.37885652926619673,-0.9080459770114941,0.026400393002394183,18.07977083897138,-0.5570546742386445,0.5570546742386445,0.7991125394838245,0.7750352041812747,4.451786349564221
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,0.5,4.0,0.0,0.33509059470527686,0.3681766819626112,0.9990584334198032,0.05747126436781609,0.08045977011494253,0.13793103448275862,75,51,0.29347669523592196,-0.8965517241379309,0.029389488490803792,19.07584299387266,-0.53376385647079,0.53376385647079,0.6560937161335627,0.6873069600457775,4.451878366282652
stellar_to_gas__gas__low_v_for_mass_symptom,q_eff,stellar_to_gas,low_v_for_mass_symptom,1.0,4.0,4.0,0.05,0.3917804423215999,0.38389504776338923,0.6888921461618573,0.022988505747126436,0.04597701149425287,0.12643678160919541,76,58,0.350166542852245,-0.9310344827586207,0.055772562366419635,26.27834587007941,-0.39464957130179223,0.39464957130179223,0.5760220094098396,0.5667578585171119,4.457994442588682
star_frac__gas__hi_plus_low_sigma,q_eff,star_frac,hi_plus_low_sigma,1.0,4.0,4.0,0.0,0.4107930115386555,0.4288197938976744,1.0273946765588187,0.022988505747126436,0.05747126436781609,0.14942528735632185,74,58,0.3691791120693006,-0.9310344827586207,0.030808577246668137,19.530958039020497,-0.5235240487648413,0.5235240487648413,0.7580279960799268,0.7566950911376744,4.475294503576958
mixed_star_org__gas__low_v_for_mass_symptom,q_eff,mixed_star_org,low_v_for_mass_symptom,1.0,4.0,4.0,0.05,0.3575917272530036,0.36578776967031007,0.6402036994151658,0.022988505747126436,0.05747126436781609,0.10344827586206896,78,56,0.3159778277836487,-0.9310344827586207,0.06711498781507,28.826869587817615,-0.35445011236389323,0.35445011236389323,0.5400376439529555,0.5227155306646156,4.498837153376467
sigma_star__gas__low_v_for_mass_symptom,q_eff,sigma_star,low_v_for_mass_symptom,1.0,4.0,4.0,0.05,0.3499912376729728,0.37273357751429703,0.7057672983576866,0.022988505747126436,0.04597701149425287,0.10344827586206896,78,56,0.3083773382036179,-0.9310344827586207,0.06472557985454219,28.30907639695161,-0.36232189529124853,0.36232189529124853,0.5099640032318288,0.5242698341176449,4.5017289151543665
