mse_bounded,rmse_bounded,spearman_A_rank_A_inferred,pearson_A_rank_A_inferred,spearman_A_bounded_A_inferred,pearson_A_bounded_A_inferred,prediction_min,prediction_max,prediction_std,bounded_prediction_std,n,proxy_name,repeat,uses_observed_Vflat_in_activation
0.08713593367961493,0.29518796330408686,0.48235286810025035,0.5042514288921941,0.4828627928541748,0.5002141972290942,-0.343420783138334,1.5081718217342446,0.29251220328579797,0.25183594685188565,87,J_hi_newton_lambda,15,False
0.09161597178863866,0.30268130399586735,0.4529849578276767,0.47140930780902757,0.451802338077762,0.4718754791116489,-0.4377971453593702,1.5105342514016094,0.2886596778429724,0.24968575554310418,87,J_hi_newton_lambda,16,False
0.09165886082978851,0.3027521442199683,0.456160853655786,0.45483600798301593,0.45351909932922735,0.4654391551927696,-0.45839773163860514,1.2278331808182195,0.2679336612997259,0.23946375153196003,87,J_hi_newton_lambda,17,False
0.0960775654141766,0.3099638130720691,0.4270758536437623,0.43581263356999916,0.42615984250279026,0.43364585863899313,-0.2634407339041487,1.5251713808086043,0.27327597628653066,0.24266478121406465,87,J_hi_newton_lambda,18,False
0.10422427440541926,0.3228378453735238,0.3873497773800853,0.3545022054414688,0.38543418761417114,0.38942505368779623,-0.6481571131296304,1.2547967425856803,0.29971172560124254,0.24688391062665097,87,J_hi_newton_lambda,19,False
0.09421751847637985,0.30694872287790975,0.41694584108858623,0.38891040915403263,0.41849626222519737,0.4415720825495656,-0.9976352232241554,1.3661102462855839,0.30652023558490654,0.23956945949409855,87,J_hi_newton_lambda,20,False
0.09539475309089003,0.30886041036508716,0.417210499074262,0.4564563826337947,0.4172234251733185,0.44866444719968285,-0.10466881569773323,1.2736545539249138,0.26154669599348734,0.24543034417937118,87,J_hi_newton_lambda,21,False
0.0948001128365091,0.3078962696047308,0.4522366145578349,0.4083396818518252,0.45423674413824533,0.45815592363532665,-0.9013289593996354,1.257786071640822,0.31407558857586904,0.2530977117257964,87,J_hi_newton_lambda,22,False
0.08943204987619334,0.29905191836233613,0.4728343067533597,0.4443261554377483,0.47563876960508006,0.4853218983926699,-0.8180933788451418,1.6166106643360052,0.3176174242343291,0.2504368058584906,87,J_hi_newton_lambda,23,False
0.08460489516754663,0.29086920628960816,0.5148236651014365,0.46921818370600904,0.5173857023332735,0.5098459586695061,-0.47359863480634234,1.9742979351679444,0.32658915670709004,0.24767478386028174,87,J_mix_newton_lambda,0,False
